5.000000000000000000e-01 4.365323896324314087e-04
9.508754377188594065e-01 1.578787340399435751e-03
1.401750875437718813e+00 3.430976137085498413e-03
1.852626313156578330e+00 5.993089550960477817e-03
2.303501750875437626e+00 9.265104311884077293e-03
2.754377188594296921e+00 1.324697297351524854e-02
3.205252626313156661e+00 1.793861097311683084e-02
3.656128064032015956e+00 2.333988089007520486e-02
4.107003501750875252e+00 2.945057391037448485e-02
4.557878939469734547e+00 3.627038850868707226e-02
5.008754377188593843e+00 4.379890636569434836e-02
5.459629814907453138e+00 5.203556554595438477e-02
5.910505252626313322e+00 6.097963097129736193e-02
6.361380690345172617e+00 7.063015323184264338e-02
6.812256128064031913e+00 8.092194439911222503e-02
7.263131565782891208e+00 9.195140765419125561e-02
7.714007003501750503e+00 1.036722319917784407e-01
8.164882441220608911e+00 1.160792169205466934e-01
8.615757878939469094e+00 1.291663848683052562e-01
9.066633316658329278e+00 1.429267223424104949e-01
9.517508754377187685e+00 1.573520791329965640e-01
9.968384192096047869e+00 1.724330676454098044e-01
1.041925962981490628e+01 1.881589637419329442e-01
1.087013506753376646e+01 2.045176106250851666e-01
1.132101050525262664e+01 2.214953274386608217e-01
1.177188594297148505e+01 2.390768243921922165e-01
1.222276138069034523e+01 2.572451263228335283e-01
1.267363681840920364e+01 2.759815066883994361e-01
1.312451225612806383e+01 2.952654340288323742e-01
1.357538769384692223e+01 3.150745329331131606e-01
1.402626313156578242e+01 3.353845614974323985e-01
1.447713856928464082e+01 3.561694071519810323e-01
1.492801400700350101e+01 3.774011025630782390e-01
1.537888944472236119e+01 3.990498630813795744e-01
1.582976488244121960e+01 4.210841469048334229e-01
1.628064032016008156e+01 4.434707387587341620e-01
1.673151575787893819e+01 4.661748574694382086e-01
1.718239119559779837e+01 4.891602873298078746e-01
1.763326663331665856e+01 5.123895326259596539e-01
1.808414207103551519e+01 5.358239940793737555e-01
1.853501750875437537e+01 5.594241649703591834e-01
1.898589294647323555e+01 5.831498416004958774e-01
1.943676838419209574e+01 6.069603272735427657e-01
1.988764382191095592e+01 6.308145217263093629e-01
2.033851925962981255e+01 6.546702868509126638e-01
2.078939469734867274e+01 6.784796089444755651e-01
2.124027013506753292e+01 7.021598340210936096e-01
2.169114557278639310e+01 7.254333113535418320e-01
2.214202101050525329e+01 7.470441295713504681e-01
2.259289644822410992e+01 7.628377065794255119e-01
2.304377188594297010e+01 7.724132261226774876e-01
2.349464732366183028e+01 7.904907981765745273e-01
2.394552276138069047e+01 8.218601655265729278e-01
2.439639819909954710e+01 8.653831744092902456e-01
2.484727363681840728e+01 9.171323189464700709e-01
2.529814907453726747e+01 9.675844343303392492e-01
2.574902451225612765e+01 1.010578903188706690e+00
2.619989994997498783e+01 1.047486205885937993e+00
2.665077538769384446e+01 1.082295172571632103e+00
2.710165082541270465e+01 1.117400775820944769e+00
2.755252626313156483e+01 1.151642106643775643e+00
2.800340170085042502e+01 1.176800624860203648e+00
2.845427713856928165e+01 1.155591100782264791e+00
2.890515257628814183e+01 9.926088490333152548e-01
2.935602801400700201e+01 8.021104736993002193e-01
2.980690345172586220e+01 7.611383127464316223e-01
3.025777888944472238e+01 7.938711271060132635e-01
3.070865432716357901e+01 8.531470581370040884e-01
3.115952976488243920e+01 9.201169425646101852e-01
3.161040520260129938e+01 9.726974559322227876e-01
3.206128064032016312e+01 9.907092732264980439e-01
3.251215607803901975e+01 9.787971320224913008e-01
3.296303151575787638e+01 9.631557146208130638e-01
3.341390695347674011e+01 9.614169142422008818e-01
3.386478239119559674e+01 9.729373493094868319e-01
3.431565782891445338e+01 9.867523972210601180e-01
3.476653326663331711e+01 9.870250856936750861e-01
3.521740870435217374e+01 9.655329174211645382e-01
3.566828414207103037e+01 9.347419941214155648e-01
3.611915957978989411e+01 9.161338513826257079e-01
3.657003501750875074e+01 9.264852391477629290e-01
3.702091045522761448e+01 9.767543252912134211e-01
3.747178589294647111e+01 1.068000666510187102e+00
3.792266133066532774e+01 1.184321674191691320e+00
3.837353676838419148e+01 1.297808113113300132e+00
3.882441220610304811e+01 1.381143045138861547e+00
3.927528764382191184e+01 1.401839332723002096e+00
3.972616308154076847e+01 1.299981904516665621e+00
4.017703851925962510e+01 1.069743163237449002e+00
4.062791395697848884e+01 8.797927060344336025e-01
4.107878939469734547e+01 8.008348635778863578e-01
4.152966483241620921e+01 7.792857258951670918e-01
4.198054027013506584e+01 7.815054291675327391e-01
4.243141570785392247e+01 8.110452493054332024e-01
4.288229114557278621e+01 9.069869244071170344e-01
4.333316658329164284e+01 1.054421384243166671e+00
4.378404202101050657e+01 1.126573722694574897e+00
4.423491745872936320e+01 1.119148174546106045e+00
4.468579289644821984e+01 1.068082918138144155e+00
4.513666833416708357e+01 9.912462052716881633e-01
4.558754377188594020e+01 9.132715871553794829e-01
4.603841920960479683e+01 8.581128855349068330e-01
4.648929464732366057e+01 8.352283398929729596e-01
4.694017008504251720e+01 8.437398974246870242e-01
4.739104552276138094e+01 8.787754942178744866e-01
4.784192096048023757e+01 9.265021049564805544e-01
4.829279639819909420e+01 9.528745142685431935e-01
4.874367183591795794e+01 9.429035628911807132e-01
4.919454727363681457e+01 9.492353824570205489e-01
4.964542271135567830e+01 1.025430224142427793e+00
5.009629814907453493e+01 1.194101612784347122e+00
5.054717358679339156e+01 1.381888189337992845e+00
5.099804902451225530e+01 1.412022591586071130e+00
5.144892446223111193e+01 1.281940297709455612e+00
5.189979989994997567e+01 1.134174393151093474e+00
5.235067533766883230e+01 1.036689759441885572e+00
5.280155077538768893e+01 9.836706726574755422e-01
5.325242621310655267e+01 9.544472857701279400e-01
5.370330165082540930e+01 9.388396274962111931e-01
5.415417708854426593e+01 9.415614992943152073e-01
5.460505252626312966e+01 9.806608926774472712e-01
5.505592796398198630e+01 1.062635716261514096e+00
5.550680340170085003e+01 1.147479531832361843e+00
5.595767883941970666e+01 1.199938687374864310e+00
5.640855427713856329e+01 1.226799945745419507e+00
5.685942971485742703e+01 1.241848400557044929e+00
5.731030515257628366e+01 1.247982689960443814e+00
5.776118059029514740e+01 1.241179699711093543e+00
5.821205602801400403e+01 1.220778024105410697e+00
5.866293146573286066e+01 1.192066722639426146e+00
5.911380690345172439e+01 1.161582906762816725e+00
5.956468234117058103e+01 1.134331637760901623e+00
6.001555777888944476e+01 1.111270552049534510e+00
6.046643321660830139e+01 1.089938223619157487e+00
6.091730865432715802e+01 1.070431574265630514e+00
6.136818409204602176e+01 1.054959006309802438e+00
6.181905952976487839e+01 1.045398519545353011e+00
6.226993496748374213e+01 1.042710077306208127e+00
6.272081040520259876e+01 1.046124111793985234e+00
6.317168584292145539e+01 1.052026058420576726e+00
6.362256128064031913e+01 1.057800979522402374e+00
6.407343671835917576e+01 1.068217203441493846e+00
6.452431215607803949e+01 1.096301727563500306e+00
6.497518759379688902e+01 1.150743760140875871e+00
6.542606303151575275e+01 1.194343350219792876e+00
