5.000000000000000000e-01 1.513641605360571340e-05
9.508754377188594065e-01 5.474321526651725902e-05
1.401750875437718813e+00 1.189665029725494460e-04
1.852626313156578330e+00 2.078062614355275189e-04
2.303501750875437626e+00 3.212624459332520232e-04
2.754377188594296921e+00 4.593349652772789967e-04
3.205252626313156661e+00 6.220236569352547611e-04
3.656128064032015956e+00 8.093282567562425697e-04
4.107003501750875252e+00 1.021248363299816653e-03
4.557878939469734547e+00 1.257783396770162680e-03
5.008754377188593843e+00 1.518932552557068858e-03
5.459629814907453138e+00 1.804694749386506975e-03
5.910505252626313322e+00 2.115068572084556273e-03
6.361380690345172617e+00 2.450052208959680594e-03
6.812256128064031913e+00 2.809643383809932744e-03
7.263131565782891208e+00 3.193839282563460009e-03
7.714007003501750503e+00 3.602636474562855365e-03
8.164882441220608911e+00 4.036030828506353280e-03
8.615757878939469094e+00 4.494017423061694508e-03
9.066633316658329278e+00 4.976590452171742243e-03
9.517508754377187685e+00 5.483743125074509901e-03
9.968384192096047869e+00 6.015467561064346928e-03
1.041925962981490628e+01 6.571754679025514599e-03
1.087013506753376646e+01 7.152594081774375431e-03
1.132101050525262664e+01 7.757973935251859070e-03
1.177188594297148505e+01 8.387880842613911272e-03
1.222276138069034523e+01 9.042299713274091003e-03
1.267363681840920364e+01 9.721213626959525345e-03
1.312451225612806383e+01 1.042460369284918878e-02
1.357538769384692223e+01 1.115244890387150772e-02
1.402626313156578242e+01 1.190472598624724675e-02
1.447713856928464082e+01 1.268140924437294141e-02
1.492801400700350101e+01 1.348247040115026739e-02
1.537888944472236119e+01 1.430787843387723579e-02
1.582976488244121960e+01 1.515759940582859025e-02
1.628064032016008156e+01 1.603159629366448721e-02
1.673151575787893819e+01 1.692982881081912805e-02
1.718239119559779837e+01 1.785225322703436202e-02
1.763326663331665856e+01 1.879882218421665210e-02
1.808414207103551519e+01 1.976948450881061553e-02
1.853501750875437537e+01 2.076418502089707324e-02
1.898589294647323555e+01 2.178286434023898877e-02
1.943676838419209574e+01 2.282545868951520174e-02
1.988764382191095592e+01 2.389189969499794577e-02
2.033851925962981255e+01 2.498211418494761596e-02
2.078939469734867274e+01 2.609602398601564358e-02
2.124027013506753292e+01 2.723354571796433518e-02
2.169114557278639310e+01 2.839459058703083447e-02
2.214202101050525329e+01 2.957906417828103790e-02
2.259289644822410992e+01 3.078686624731798507e-02
2.304377188594297010e+01 3.201789051172857642e-02
2.349464732366183028e+01 3.327202444267116782e-02
2.394552276138069047e+01 3.454914905702628769e-02
2.439639819909954710e+01 3.584913871055125240e-02
2.484727363681840728e+01 3.717186089249887443e-02
2.529814907453726747e+01 3.851717602217868963e-02
2.574902451225612765e+01 3.988493724795787870e-02
2.619989994997498783e+01 4.127499024921654075e-02
2.665077538769384446e+01 4.268717304178944877e-02
2.710165082541270465e+01 4.412131578744303562e-02
2.755252626313156483e+01 4.557724060794948046e-02
2.800340170085042502e+01 4.705476140401337187e-02
2.845427713856928165e+01 4.855368362781229546e-02
2.890515257628814183e+01 5.007379573881279300e-02
2.935602801400700201e+01 5.161353557912452816e-02
2.980690345172586220e+01 5.297974121318700658e-02
3.025777888944472238e+01 5.307881117303354240e-02
3.070865432716357901e+01 5.446967594259752993e-02
3.115952976488243920e+01 5.594932178462486833e-02
3.161040520260129938e+01 5.744305320828073380e-02
3.206128064032016312e+01 5.895019515889136918e-02
3.251215607803901975e+01 6.047068403078063176e-02
3.296303151575787638e+01 6.200451023486289875e-02
3.341390695347674011e+01 6.355172092983335519e-02
3.386478239119559674e+01 6.511243756000247018e-02
3.431565782891445338e+01 6.668691500179119158e-02
3.476653326663331711e+01 6.827575652697580322e-02
3.521740870435217374e+01 6.988069236403224305e-02
3.566828414207103037e+01 7.150724455750730180e-02
3.611915957978989411e+01 7.317218218183893508e-02
3.657003501750875074e+01 7.490992395681929372e-02
3.702091045522761448e+01 7.671169004517498780e-02
3.747178589294647111e+01 7.842268621518015681e-02
3.792266133066532774e+01 7.986976311819415919e-02
3.837353676838419148e+01 8.076387510898704047e-02
3.882441220610304811e+01 8.065597397053889117e-02
3.927528764382191184e+01 8.000275591828577559e-02
3.972616308154076847e+01 7.999852601912038619e-02
4.017703851925962510e+01 8.071427185334621723e-02
4.062791395697848884e+01 8.170233998247883322e-02
4.107878939469734547e+01 8.256460274635366026e-02
4.152966483241620921e+01 8.284006700877645513e-02
4.198054027013506584e+01 8.254481188405718428e-02
4.243141570785392247e+01 8.220543231897312064e-02
4.288229114557278621e+01 8.208124678714497080e-02
4.333316658329164284e+01 8.247082695521321116e-02
4.378404202101050657e+01 8.375904125242049358e-02
4.423491745872936320e+01 8.618423797510747775e-02
4.468579289644821984e+01 8.960245674765940360e-02
4.513666833416708357e+01 9.326122449947726878e-02
4.558754377188594020e+01 9.621674798037782583e-02
4.603841920960479683e+01 9.828037763120814341e-02
4.648929464732366057e+01 9.988468905694199151e-02
4.694017008504251720e+01 1.011969399153330729e-01
4.739104552276138094e+01 1.016165775594312370e-01
4.784192096048023757e+01 9.999342025076989049e-02
4.829279639819909420e+01 9.577637123643208128e-02
4.874367183591795794e+01 9.095017986778956842e-02
4.919454727363681457e+01 8.940443685201650281e-02
4.964542271135567830e+01 9.269530983355935005e-02
5.009629814907453493e+01 9.881641617014975953e-02
5.054717358679339156e+01 1.045673529118977124e-01
5.099804902451225530e+01 1.079715574541347811e-01
5.144892446223111193e+01 1.090011509105861393e-01
5.189979989994997567e+01 1.087290388957492804e-01
5.235067533766883230e+01 1.081234952668160831e-01
5.280155077538768893e+01 1.075343350760468164e-01
5.325242621310655267e+01 1.071578358774607220e-01
5.370330165082540930e+01 1.074088161727015933e-01
5.415417708854426593e+01 1.086225418479158794e-01
5.460505252626312966e+01 1.107626229167026216e-01
5.505592796398198630e+01 1.133976712057690461e-01
5.550680340170085003e+01 1.157414156713456738e-01
5.595767883941970666e+01 1.170765991455545857e-01
5.640855427713856329e+01 1.174946384463263355e-01
5.685942971485742703e+01 1.177009479366516592e-01
5.731030515257628366e+01 1.182317879191622512e-01
5.776118059029514740e+01 1.190064603489034006e-01
5.821205602801400403e+01 1.193171896018686284e-01
5.866293146573286066e+01 1.184800814220564741e-01
5.911380690345172439e+01 1.170693433476019257e-01
5.956468234117058103e+01 1.173609724887778177e-01
6.001555777888944476e+01 1.209363070686393371e-01
6.046643321660830139e+01 1.262366178915282910e-01
6.091730865432715802e+01 1.304383925446039871e-01
6.136818409204602176e+01 1.321353779823484509e-01
6.181905952976487839e+01 1.315384185219476976e-01
6.226993496748374213e+01 1.295717020163950350e-01
6.272081040520259876e+01 1.271806481237938991e-01
6.317168584292145539e+01 1.252756560177304690e-01
6.362256128064031913e+01 1.243841975080988566e-01
6.407343671835917576e+01 1.239824660731413397e-01
6.452431215607803949e+01 1.230920834315901435e-01
6.497518759379688902e+01 1.212185201274856711e-01
6.542606303151575275e+01 1.188210586583329786e-01
6.587693846923461649e+01 1.171267985356189839e-01
6.632781390695348023e+01 1.169738839516371309e-01
6.677868934467232975e+01 1.181361317372353614e-01
6.722956478239119349e+01 1.203084130247911443e-01
6.768044022011005723e+01 1.238159098833093441e-01
6.813131565782890675e+01 1.286609834704604549e-01
6.858219109554777049e+01 1.330603223138878966e-01
6.903306653326663422e+01 1.339262251623591915e-01
6.948394197098548375e+01 1.299367694986539590e-01
6.993481740870434749e+01 1.229930634255938099e-01
7.038569284642321122e+01 1.163008043391366847e-01
7.083656828414206075e+01 1.126213043897491134e-01
7.128744372186092448e+01 1.133215615084498251e-01
7.173831915957978822e+01 1.174572814473946875e-01
7.218919459729865196e+01 1.223623685568966529e-01
7.264007003501750148e+01 1.258522491841834734e-01
7.309094547273636522e+01 1.274477077623493437e-01
7.354182091045522895e+01 1.277759461366039517e-01
7.399269634817407848e+01 1.276565464371148262e-01
7.444357178589294222e+01 1.277191040829922242e-01
7.489444722361180595e+01 1.283630257935558516e-01
7.534532266133065548e+01 1.299005086940815956e-01
7.579619809904951921e+01 1.326124894047508995e-01
7.624707353676838295e+01 1.363538460011888831e-01
7.669794897448724669e+01 1.398140619629040793e-01
7.714882441220609621e+01 1.402067812152783810e-01
7.759969984992495995e+01 1.344235108674965429e-01
7.805057528764382369e+01 1.230459434639555732e-01
7.850145072536267321e+01 1.124521753494313325e-01
7.895232616308153695e+01 1.072071520201378220e-01
7.940320160080040068e+01 1.066637040672993170e-01
7.985407703851925021e+01 1.086697749965157139e-01
8.030495247623811395e+01 1.110646543470286129e-01
8.075582791395697768e+01 1.113897064071133619e-01
8.120670335167582721e+01 1.077154260467113878e-01
8.165757878939469094e+01 1.009330559875364908e-01
8.210845422711355468e+01 9.479700748297076318e-02
