5.000000000000000000e-01 1.686711754095991840e-03
9.508754377188594065e-01 6.100256593916110817e-03
1.401750875437718813e+00 1.325691415323898732e-02
1.852626313156578330e+00 2.315667705491714426e-02
2.303501750875437626e+00 3.579952669733451470e-02
2.754377188594296921e+00 5.118542515202717524e-02
3.205252626313156661e+00 6.931430481669505206e-02
3.656128064032015956e+00 9.018605582428611267e-02
4.107003501750875252e+00 1.138005112093511129e-01
4.557878939469734547e+00 1.401574298335990509e-01
5.008754377188593843e+00 1.692564770735711932e-01
5.459629814907453138e+00 2.010972032746314031e-01
5.910505252626313322e+00 2.356790199770806282e-01
6.361380690345172617e+00 2.730011739221833711e-01
6.812256128064031913e+00 3.130627188482769108e-01
7.263131565782891208e+00 3.558624850899603231e-01
7.714007003501750503e+00 4.013990469966624008e-01
8.164882441220608911e+00 4.496706881907007736e-01
8.615757878939469094e+00 5.006753646893028487e-01
9.066633316658329278e+00 5.544106659199875553e-01
9.517508754377187685e+00 6.108737736642465554e-01
9.968384192096047869e+00 6.700614189706235457e-01
1.041925962981490628e+01 7.319698370851068780e-01
1.087013506753376646e+01 7.965947204542423998e-01
1.132101050525262664e+01 8.639311698645407711e-01
1.177188594297148505e+01 9.339736437906317468e-01
1.222276138069034523e+01 1.006715906034186592e+00
1.267363681840920364e+01 1.082150971745899692e+00
1.312451225612806383e+01 1.160271051933793096e+00
1.357538769384692223e+01 1.241067496572736850e+00
1.402626313156578242e+01 1.324530736442384615e+00
1.447713856928464082e+01 1.410650223833612049e+00
1.492801400700350101e+01 1.499414372277053653e+00
1.537888944472236119e+01 1.590810495461318474e+00
1.582976488244121960e+01 1.684824745522930822e+00
1.628064032016008156e+01 1.781442050904881169e+00
1.673151575787893819e+01 1.880646053995778999e+00
1.718239119559779837e+01 1.982419048776932646e+00
1.763326663331665856e+01 2.086741918720009803e+00
1.808414207103551519e+01 2.193594075193290305e+00
1.853501750875437537e+01 2.302953396649587425e+00
1.898589294647323555e+01 2.414796168883655003e+00
1.943676838419209574e+01 2.529097026661127678e+00
1.988764382191095592e+01 2.645828897034491867e+00
2.033851925962981255e+01 2.764962944674179468e+00
2.078939469734867274e+01 2.886468519554343803e+00
2.124027013506753292e+01 3.010313107342986516e+00
2.169114557278639310e+01 3.136462282854730610e+00
2.214202101050525329e+01 3.264879666931331137e+00
2.259289644822410992e+01 3.395526887119834303e+00
2.304377188594297010e+01 3.528363542520964291e+00
2.349464732366183028e+01 3.663347173180393490e+00
2.394552276138069047e+01 3.800433234393192805e+00
2.439639819909954710e+01 3.939575076286335520e+00
2.484727363681840728e+01 4.080723929035849906e+00
2.529814907453726747e+01 4.223828894063594852e+00
2.574902451225612765e+01 4.368836941543819741e+00
2.619989994997498783e+01 4.515692914530851532e+00
2.665077538769384446e+01 4.664339539609891006e+00
2.710165082541270465e+01 4.814717067477144674e+00
2.755252626313156483e+01 4.966397138683309009e+00
2.800340170085042502e+01 4.790007319403498443e+00
2.845427713856928165e+01 3.728025070021442122e+00
2.890515257628814183e+01 3.777285748821867628e+00
2.935602801400700201e+01 3.829243583890737490e+00
2.980690345172586220e+01 3.879328585708686994e+00
3.025777888944472238e+01 3.927564788485952363e+00
3.070865432716357901e+01 3.973986140689495183e+00
3.115952976488243920e+01 4.018630609736582038e+00
3.161040520260129938e+01 4.061540190362142866e+00
3.206128064032016312e+01 4.102762741154457160e+00
3.251215607803901975e+01 4.142360969102380608e+00
3.296303151575787638e+01 4.180449679409298014e+00
3.341390695347674011e+01 4.217344605453904549e+00
3.386478239119559674e+01 4.254145968804343703e+00
